doctor_id,first_name,last_name,specialization,experience_level,years_experience,reputation_score,reputation_category,public_medical_opinion_index,phone_number,email,hospital_id,hospital_branch
DOC-00003225,Piedad,Vilaplana,Orthopedics,Mid-Level,10,3.4,Average,65.27,+91 256 2596400,dr.piedad.vilaplana@californiapacificmed.com,HOSP-USA-00097,California Pacific Medical Center
DOC-00003226,修平,Eimer,Ophthalmology,Mid-Level,7,3.2,Average,63.81,358.172.9394,dr.修平.eimer@californiapacificmed.com,HOSP-USA-00097,California Pacific Medical Center
DOC-00003227,Gilles,Hall,Orthopedics,Mid-Level,10,3.59,Good,75.07,062-042-1796,dr.gilles.hall@californiapacificmed.com,HOSP-USA-00097,California Pacific Medical Center
DOC-00003228,Melissa,حجار,Orthopedics,Mid-Level,8,2.83,Average,62.17,+55 21 5183-8258,dr.melissa.حجار@californiapacificmed.com,HOSP-USA-00097,California Pacific Medical Center
DOC-00003229,涼平,Mayo,Internal Medicine,Mid-Level,11,2.69,Average,53.1,+55 51 5311 2316,dr.涼平.mayo@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003230,Otilia,이,Neurology,Mid-Level,8,3.12,Average,62.64,15699768832,dr.otilia.이@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003231,Siegmund,Marenzio,Orthopedics,Mid-Level,7,3.06,Average,63.05,07055900906,dr.siegmund.marenzio@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003232,Maysa,Landa,Orthopedics,Mid-Level,12,3.45,Average,77.75,011-37738806,dr.maysa.landa@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003233,Linus,آل جعفر,Neurology,Mid-Level,7,2.92,Average,67.12,(01732) 405942,dr.linus.آل جعفر@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003234,Marie,Brooks,Neurology,Mid-Level,9,2.69,Average,50.49,0800 881 5144,dr.marie.brooks@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003235,岩,加藤,Hematology,Mid-Level,7,2.86,Average,63.31,0284491329,dr.岩.加藤@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003236,Gilbert,मेहता,Radiology,Mid-Level,5,3.21,Average,65.6,84 6854 8077,dr.gilbert.मेहता@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003237,현우,山田,Orthopedics,Mid-Level,12,3.03,Average,68.94,1 (227) 033-6513,dr.현우.山田@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003238,Angela,Mesa,Orthopedics,Mid-Level,13,3.1,Average,62.66,+34952 550 300,dr.angela.mesa@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003239,Ryan,長谷川,Neurology,Mid-Level,7,2.59,Average,50.14,07-6624-1389,dr.ryan.長谷川@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003240,أناهيد,Bocelli,Urology,Mid-Level,8,2.76,Average,58.64,234-530-3600,dr.أناهيد.bocelli@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003241,Janet,सिन्हा,Radiology,Mid-Level,10,2.76,Average,57.22,(05265) 17720,dr.janet.सिन्हा@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003242,峰,Thompson,Radiology,Mid-Level,13,3.53,Good,74.36,+39 34329449180,dr.峰.thompson@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003243,승민,Blackwell,Radiology,Mid-Level,13,3.03,Average,55.97,892-994-4508,dr.승민.blackwell@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003244,京助,白,Neurology,Mid-Level,7,2.85,Average,47.88,08479830332,dr.京助.白@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003245,Roland,सेनगुप्ता,Emergency Medicine,Mid-Level,7,2.9,Average,65.85,18542481043,dr.roland.सेनगुप्ता@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003246,杨,Ballesteros,Orthopedics,Mid-Level,9,3.36,Average,64.24,+33 6 33 41 10 32,dr.杨.ballesteros@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003247,Bianca,Alves,Radiology,Junior,1,2.46,Average,41.0,7539184584,dr.bianca.alves@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003248,غيداء,김,Neurology,Senior,21,3.94,Good,82.7,+49(0)9965 139295,dr.غيداء.김@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003249,Antonio,Jimenez,Pediatrics,Junior,4,2.73,Average,59.43,+39 0753442468,dr.antonio.jimenez@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003250,娜,Giulietti,Surgery,Junior,3,2.81,Average,47.55,090-5761-2882,dr.娜.giulietti@zuckerbergsanfrancis.com,HOSP-USA-00098,Zuckerberg San Francisco General Hospital
DOC-00003251,Nicholas,Schulz,Orthopedics,Junior,4,3.16,Average,73.03,1 (422) 569-5706,dr.nicholas.schulz@ucsfbenioffchildren'.com,HOSP-USA-00099,UCSF Benioff Children's Hospital
DOC-00003252,순자,Trapanese,Ophthalmology,Junior,4,3.01,Average,63.06,05498625372,dr.순자.trapanese@ucsfbenioffchildren'.com,HOSP-USA-00099,UCSF Benioff Children's Hospital
DOC-00003253,नीरव,जैन,Orthopedics,Mid-Level,5,3.2,Average,55.94,+33 1 69 08 40 33,dr.नीरव.जैन@ucsfbenioffchildren'.com,HOSP-USA-00099,UCSF Benioff Children's Hospital
DOC-00003254,Reina,김,Neurology,Senior,17,4.0,Very Good,83.91,023-84100682,dr.reina.김@ucsfbenioffchildren'.com,HOSP-USA-00099,UCSF Benioff Children's Hospital
DOC-00003255,Franz,Sweeney,Rheumatology,Mid-Level,14,2.93,Average,53.09,+1-613-451-9049x1882,dr.franz.sweeney@ucsfbenioffchildren'.com,HOSP-USA-00099,UCSF Benioff Children's Hospital
DOC-00003256,Nicholas,山口,Ophthalmology,Senior,16,3.25,Average,65.34,055-205-1742,dr.nicholas.山口@ucsfbenioffchildren'.com,HOSP-USA-00099,UCSF Benioff Children's Hospital
DOC-00003257,Bethany,Baker,Pediatrics,Mid-Level,5,3.19,Average,56.69,(954)817-5722x590,dr.bethany.baker@ucsfbenioffchildren'.com,HOSP-USA-00099,UCSF Benioff Children's Hospital
DOC-00003258,Jonathan,Seip,Orthopedics,Mid-Level,5,2.91,Average,59.94,02 44 66 18 89,dr.jonathan.seip@ucsfbenioffchildren'.com,HOSP-USA-00099,UCSF Benioff Children's Hospital
DOC-00003259,Darryl,松本,Surgery,Junior,3,2.27,Average,50.2,0808 1570061,dr.darryl.松本@ucsfbenioffchildren'.com,HOSP-USA-00099,UCSF Benioff Children's Hospital
DOC-00003260,पद्म,Travaglio,Orthopedics,Mid-Level,11,3.14,Average,59.93,1-517-414-0070,dr.पद्म.travaglio@ucsfbenioffchildren'.com,HOSP-USA-00099,UCSF Benioff Children's Hospital
DOC-00003261,桂兰,山本,Ophthalmology,Mid-Level,5,2.74,Average,57.22,080-8096-1598,dr.桂兰.山本@ucsfbenioffchildren'.com,HOSP-USA-00099,UCSF Benioff Children's Hospital
DOC-00003262,Kurt,Wernecke,Ophthalmology,Mid-Level,8,2.95,Average,58.53,+49(0)8613 778535,dr.kurt.wernecke@ucsfbenioffchildren'.com,HOSP-USA-00099,UCSF Benioff Children's Hospital
DOC-00003263,Kenneth,Sosa,Pathology,Mid-Level,13,2.94,Average,55.31,298.690.1868x66712,dr.kenneth.sosa@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003264,Lucio,Barthelemy,Pathology,Mid-Level,8,2.97,Average,54.08,06 98 82 22 71,dr.lucio.barthelemy@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003265,Nicholas,Taylor,Radiology,Mid-Level,14,3.49,Average,66.03,+39 0884511272,dr.nicholas.taylor@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003266,Dorita,Morris,Internal Medicine,Mid-Level,8,3.22,Average,70.58,+91 5713386043,dr.dorita.morris@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003267,Gema,Luciani,Internal Medicine,Mid-Level,9,2.92,Average,57.88,219-714-6124,dr.gema.luciani@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003268,Felizitas,كانو,Anesthesiology,Senior,18,3.95,Good,73.81,+55 41 4805-7473,dr.felizitas.كانو@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003269,Tanner,Hamel,Internal Medicine,Mid-Level,12,3.36,Average,69.98,0344373101,dr.tanner.hamel@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003270,Irma,Vargas,Internal Medicine,Mid-Level,11,2.72,Average,46.68,377.310.7582,dr.irma.vargas@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003271,Pénélope,Pons,Psychiatry,Junior,4,2.63,Average,52.28,+49(0) 960756089,dr.pénélope.pons@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003272,辉,斉藤,Anesthesiology,Mid-Level,5,2.79,Average,53.9,+91 3815893205,dr.辉.斉藤@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003273,桂英,西村,Anesthesiology,Junior,3,2.78,Average,52.68,001-705-663-9171x4454,dr.桂英.西村@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003274,Benoît,Walker,Anesthesiology,Mid-Level,5,2.46,Average,50.7,07172581932,dr.benoît.walker@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003275,Maricela,Mendoza,Psychiatry,Mid-Level,8,3.32,Average,76.24,(158) 644-1856,dr.maricela.mendoza@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003276,宇,Guidotti,Pathology,Senior,16,2.99,Average,54.09,043-298-3318,dr.宇.guidotti@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003277,현숙,Gonzalez,Pathology,Mid-Level,5,2.36,Average,50.5,01 88 22 91 31,dr.현숙.gonzalez@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003278,इन्दिरा,Leonard,Anesthesiology,Junior,4,3.11,Average,67.75,05413 564624,dr.इन्दिरा.leonard@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003279,欣,谢,Pathology,Junior,2,2.36,Average,56.8,070-2083-5135,dr.欣.谢@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003280,Annetta,Rhodes,Internal Medicine,Junior,4,2.45,Average,50.87,1-656-379-7569,dr.annetta.rhodes@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003281,Berenice,王,Internal Medicine,Junior,4,2.36,Average,40.33,+39 3505400467,dr.berenice.王@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003282,गोपाल,Fox,Anesthesiology,Senior,18,3.35,Average,59.43,(562) 667-3956 x558,dr.गोपाल.fox@universityofwashingt.com,HOSP-USA-00100,University of Washington Medical Center
DOC-00003283,João Pedro,郭,Anesthesiology,Mid-Level,10,3.23,Average,67.07,+49(0)7923299126,dr.joão pedro.郭@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003284,María Ángeles,김,Psychiatry,Mid-Level,14,3.67,Good,71.08,999-993-2621x032,dr.maría ángeles.김@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003285,James,Gilbert,Anesthesiology,Mid-Level,7,3.29,Average,59.74,07 60 63 55 96,dr.james.gilbert@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003286,Michael,Lewis,Pulmonology,Senior,17,3.48,Average,62.98,+441514960195,dr.michael.lewis@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003287,पद्मिनी,العليان,Internal Medicine,Mid-Level,12,3.51,Good,75.46,719 297 0338,dr.पद्मिनी.العليان@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003288,Phillip,Toninelli,Anesthesiology,Mid-Level,9,3.02,Average,56.98,391.057.4289,dr.phillip.toninelli@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003289,鑫,Moura,Pediatrics,Mid-Level,7,2.98,Average,59.14,15088008440,dr.鑫.moura@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003290,नित्य,Bouvet,Psychiatry,Junior,1,2.37,Average,40.0,0478783925,dr.नित्य.bouvet@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003291,Kaique,Brady,Internal Medicine,Mid-Level,11,3.18,Average,68.99,(01632)960452,dr.kaique.brady@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003292,Randolf,Griffin,Neurology,Senior,20,3.49,Average,68.31,+39 05436785007,dr.randolf.griffin@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003293,Anita,das Neves,Emergency Medicine,Mid-Level,13,3.26,Average,56.69,090-3806-2307,dr.anita.das neves@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003294,Kevin,Wilson,Rheumatology,Mid-Level,5,2.77,Average,60.54,+61-2-0825-1870,dr.kevin.wilson@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003295,Reingard,Echeverría,Endocrinology,Mid-Level,14,3.18,Average,64.14,+55 51 5682 5544,dr.reingard.echeverría@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003296,Marthe,रोद्रिगुएस,Psychiatry,Mid-Level,7,2.53,Average,48.34,+1-961-250-9739x4470,dr.marthe.रोद्रिगुएस@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003297,Anastasios,Harding,Pathology,Mid-Level,8,3.29,Average,61.69,6103.9078,dr.anastasios.harding@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003298,加奈,Hall,Pulmonology,Mid-Level,13,3.69,Good,80.06,0771570924,dr.加奈.hall@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003299,Alain,村上,Psychiatry,Mid-Level,8,2.8,Average,55.17,0278432890,dr.alain.村上@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003300,Elizabeth,Ruppert,Anesthesiology,Junior,2,2.46,Average,41.5,03363703918,dr.elizabeth.ruppert@harborviewmedicalcen.com,HOSP-USA-00101,Harborview Medical Center
DOC-00003301,涛,김,Neurology,Mid-Level,11,3.25,Average,74.25,+61.7.1819.8309,dr.涛.김@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003302,直人,高橋,Radiology,Expert,27,3.65,Good,67.05,1 (433) 076-0710,dr.直人.高橋@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003303,Tyler,Jacquet,Orthopedics,Mid-Level,8,3.05,Average,56.05,+91 0418830977,dr.tyler.jacquet@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003304,晃,Garibaldi,Orthopedics,Senior,15,3.19,Average,61.07,033-308-4972,dr.晃.garibaldi@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003305,Alyssa,Davis,Neurology,Mid-Level,11,3.16,Average,62.89,71 2196 3880,dr.alyssa.davis@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003306,Damian,Marshall,Neurology,Mid-Level,7,3.26,Average,69.7,+55 71 6706-3854,dr.damian.marshall@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003307,Augusto,Clarke,Hematology,Mid-Level,9,2.65,Average,58.25,031-548-4198,dr.augusto.clarke@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003308,淑兰,严,Radiology,Mid-Level,8,3.08,Average,52.52,03 88 70 00 66,dr.淑兰.严@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003309,Phillip,मिश्रा,Orthopedics,Junior,4,2.86,Average,55.88,(861)794-0106x2285,dr.phillip.मिश्रा@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003310,영수,이,Neurology,Mid-Level,6,2.39,Average,40.0,+34885 27 97 72,dr.영수.이@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003311,رائد,Börner,Gynecology,Mid-Level,13,3.1,Average,71.4,7961-7886,dr.رائد.börner@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003312,Carlos Eduardo,Dörschner,Neurology,Mid-Level,11,2.91,Average,50.8,+441164960519,dr.carlos eduardo.dörschner@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003313,بلند,이,Neurology,Junior,4,2.9,Average,51.35,+34 879 27 99 14,dr.بلند.이@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003314,Michael,Mills,Neurology,Mid-Level,11,2.75,Average,59.96,7896770191,dr.michael.mills@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003315,بثينة,Freeman,Radiology,Mid-Level,11,3.15,Average,60.38,+33 (0)3 82 14 56 21,dr.بثينة.freeman@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003316,Antoine,آل عايض,Pediatrics,Mid-Level,13,3.44,Average,64.56,(02) 4240 5107,dr.antoine.آل عايض@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003317,Julio,Parrish,Radiology,Mid-Level,13,3.16,Average,68.88,+61.7.5806.3233,dr.julio.parrish@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003318,Matthew,Sonnino,Internal Medicine,Mid-Level,6,2.94,Average,52.18,+44(0)289018021,dr.matthew.sonnino@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003319,Melissa,Rivière,Neurology,Mid-Level,5,2.87,Average,60.49,13504692384,dr.melissa.rivière@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003320,里佳,Johnson,Orthopedics,Mid-Level,13,3.31,Average,69.11,611-390-1379 x923,dr.里佳.johnson@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003321,Dafne,한,Orthopedics,Mid-Level,12,2.91,Average,55.27,53-6186-7223,dr.dafne.한@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003322,花子,Voisin,Anesthesiology,Mid-Level,7,2.59,Average,49.89,+39 014174262,dr.花子.voisin@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003323,ضياء,Guyot,Orthopedics,Senior,15,3.55,Good,62.66,+33 (0)1 64 56 03 72,dr.ضياء.guyot@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003324,Bruno,Hammond,Neurology,Junior,3,2.52,Average,46.4,+39 341325867,dr.bruno.hammond@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003325,David,آل مقطة,Orthopedics,Mid-Level,5,2.75,Average,55.35,+39 0421062795,dr.david.آل مقطة@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003326,红霞,Morrocco,Radiology,Mid-Level,6,2.92,Average,56.93,053-198-3089,dr.红霞.morrocco@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003327,Cassandra,Talbot,Neurology,Mid-Level,12,2.97,Average,59.17,02 99 04 11 74,dr.cassandra.talbot@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003328,Gregory,Hill,Cardiology,Mid-Level,7,3.41,Average,61.91,09050823267,dr.gregory.hill@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003329,Fernando,Roman,Neurology,Senior,15,3.2,Average,58.25,097-48761100,dr.fernando.roman@swedishmedicalcenter.com,HOSP-USA-00102,Swedish Medical Center
DOC-00003330,ईश,चतुर्वेदी,Gastroenterology,Mid-Level,5,2.89,Average,59.11,0411.771.960,dr.ईश.चतुर्वेदी@virginiamasonmedical.com,HOSP-USA-00103,Virginia Mason Medical Center
DOC-00003331,Geneviève,이,Oncology,Mid-Level,7,3.09,Average,70.02,988.445.1000,dr.geneviève.이@virginiamasonmedical.com,HOSP-USA-00103,Virginia Mason Medical Center
DOC-00003332,ऐश्वर्या,Montecchi,Rheumatology,Mid-Level,10,2.86,Average,58.5,080-5195-9850,dr.ऐश्वर्या.montecchi@virginiamasonmedical.com,HOSP-USA-00103,Virginia Mason Medical Center
DOC-00003333,Terry,Linke,Radiology,Senior,20,4.0,Very Good,77.74,+44116 496 0504,dr.terry.linke@virginiamasonmedical.com,HOSP-USA-00103,Virginia Mason Medical Center
DOC-00003334,Beth,Trüb,Anesthesiology,Senior,21,3.98,Good,80.28,1 (561) 356-2393,dr.beth.trüb@virginiamasonmedical.com,HOSP-USA-00103,Virginia Mason Medical Center
DOC-00003335,Hans-Martin,Garcia,Radiology,Junior,4,2.46,Average,40.05,090-5356-6500,dr.hans-martin.garcia@virginiamasonmedical.com,HOSP-USA-00103,Virginia Mason Medical Center
DOC-00003336,Ewald,Roux,Nephrology,Mid-Level,6,2.91,Average,48.63,39-7369-8841,dr.ewald.roux@virginiamasonmedical.com,HOSP-USA-00103,Virginia Mason Medical Center
DOC-00003337,Zoraida,Caldeira,Pediatrics,Mid-Level,9,2.9,Average,56.94,(02213) 696803,dr.zoraida.caldeira@virginiamasonmedical.com,HOSP-USA-00103,Virginia Mason Medical Center
DOC-00003338,Elmar,सरीन,Radiology,Mid-Level,10,3.52,Good,66.62,02-3725-5383,dr.elmar.सरीन@virginiamasonmedical.com,HOSP-USA-00103,Virginia Mason Medical Center
